code,nom_commune,valeur_fonciere
48048,Cheylard-l'Évêque,1211368.4210526317
48050,Bédouès-Cocurès,178759.89285714287
48051,Le Collet-de-Dèze,134112.12587412586
48053,Cubières,95612.5
48054,Cubiérettes,96419.2
48055,Cultures,198095.72727272726
48056,Esclanèdes,139488.88888888888
48058,La Fage-Montivernoux,111250.0
48059,La Fage-Saint-Julien,120688.33333333333
48061,Florac Trois Rivières,148869.79327702703
48063,Fontans,152440.32258064515
48064,Fournels,156628.26923076922
48065,Fraissinet-de-Fourques,81127.85714285714
48067,Gabriac,245916.66666666666
48068,Gabrias,189990.9090909091
48069,Gatuzières,187960.81666666665
48070,Grandrieu,77332.31578947368
48071,Grandvals,180143.33333333334
48072,Grèzes,136111.28304347824
48073,Les Hermaux,77266.66666666667
48074,Hures-la-Parade,216666.38499999998
48075,Ispagnac,136757.1851851852
48077,Julianges,58500.0
48079,Lajo,123249.09090909091
48080,Langogne,129552.35747217805
48081,Lanuéjols,166422.63157894736
48082,Laubert,85873.09090909091
48083,Les Laubies,68739.71862068966
48085,Laval-du-Tarn,113619.09090909091
48086,Luc,70545.70869565218
48087,Prinsuéjols-Malbouzon,155471.984375
48088,La Malène,122029.56818181818
48089,Le Malzieu-Forain,152680.25
48090,Le Malzieu-Ville,132334.06896551725
48091,Marchastel,194673.6
48092,Marvejols,173375.378408
48094,Massegros Causses Gorges,152003.07952755908
48095,Mende,409745.8700054675
48096,Meyrueis,114780.52243902438
48097,Moissac-Vallée-Française,268215.2631578947
48098,Molezon,165846.25
48099,Bourgs sur Colagne,149119.37213114754
48100,Montbel,58884.61538461538
48103,Montrodat,105928.19266055046
48104,Nasbinals,151492.89250000002
48105,Naussac-Fontanes,95017.85714285714
48106,Noalhac,217500.0
48107,Palhers,85400.4
48108,La Panouse,135544.0
48110,Paulhac-en-Margeride,81356.0
48111,Pelouse,103428.18181818182
48112,Pierrefiche,74448.0
48115,Le Pompidou,145449.0625
48116,Pont de Montvert - Sud Mont Lozère,120609.58863157894
48117,Pourcharesses,96938.29166666667
48119,Prévenchères,183615.48387096773
48121,Prunières,121966.08695652174
48123,Recoules-d'Aubrac,205030.83333333334
48124,Recoules-de-Fumas,59156.25
48126,Lachamp-Ribennes,103255.6551724138
48127,Monts-de-Randon,128043.13192307693
48128,Rimeize,139916.81818181818
48129,Rocles,107035.72972972973
48130,Rousses,51978.85
48131,Le Rozier,155996.7375
48132,Saint-Alban-sur-Limagnole,114800.6282051282
48135,Saint-André-Capcèze,68087.40384615384
48136,Saint-André-de-Lancize,130750.07407407407
48137,Saint-Bauzile,202539.34782608695
48138,Saint-Bonnet-de-Chirac,216500.0
48139,Saint Bonnet-Laval,131065.26315789473
48140,Saint-Chély-d'Apcher,150854.48240631164
48141,Mas-Saint-Chély,188526.33107142855
48144,Sainte-Croix-Vallée-Française,161474.03519999998
48145,Saint-Denis-en-Margeride,45410.71428571428
48146,Gorges du Tarn Causses,146006.50986486487
48147,Saint-Étienne-du-Valdonnez,145464.91655172413
48148,Saint-Étienne-Vallée-Française,252826.66363636364
48149,Sainte-Eulalie,61116.666666666664
48150,Saint-Flour-de-Mercoire,123466.6142857143
48151,Saint-Frézal-d'Albuges,92428.57142857143
48152,Ventalon en Cévennes,263172.3409090909
48153,Saint-Gal,146715.5
48155,Saint-Germain-de-Calberte,165568.20895522388
48156,Saint-Germain-du-Teil,138188.39534883722
48157,Sainte-Hélène,85333.33333333333
48158,Saint-Hilaire-de-Lavit,356568.42424242425
48160,Saint-Jean-la-Fouillouse,152907.98696969697
48161,Saint-Juéry,103020.0
48163,Saint-Julien-des-Points,193727.8125
48165,Saint-Laurent-de-Muret,152857.14285714287
48166,Cans et Cévennes,216314.2857142857
48167,Saint-Laurent-de-Veyrès,115497.5
48168,Saint-Léger-de-Peyre,95078.78260869565
48169,Saint-Léger-du-Malzieu,95598.13055555556
48170,Saint-Martin-de-Boubaux,121951.5825
48171,Saint-Martin-de-Lansuscle,185302.5
48173,Saint-Michel-de-Dèze,254804.125
48174,Saint-Paul-le-Froid,90364.46666666666
48175,Saint-Pierre-de-Nogaret,141318.18181818182
48176,Saint-Pierre-des-Tripiers,102712.5
48177,Saint-Pierre-le-Vieux,90704.02777777778
48178,Saint-Privat-de-Vallongue,172804.74666666667
48179,Saint-Privat-du-Fau,94692.30769230769
48181,Saint-Saturnin,223068.75
48182,Saint-Sauveur-de-Ginestoux,192363.63636363635
48185,Les Salelles,163125.29411764705
48187,Les Salces,83215.90909090909
48188,Serverette,99429.32181818182
48190,Termes,149617.64285714287
48191,La Tieule,79978.33333333333
48192,Trélans,93547.66666666667
48193,Vebron,86115.56410256411
48194,Vialas,108599.41935483871
48198,Villefort,121578.90123456791
49002,Allonnes,240352.51990791896
49003,Tuffalun,205013.95666666667
49007,Angers,364451.7579955591
49008,Angrie,166431.03496503495
49009,Antoigné,125976.02535714286
49010,Armaillé,133959.75342465754
49011,Artannes-sur-Thouet,191753.68292682926
49012,Aubigné-sur-Layon,224934.67741935485
49015,Avrillé,269725.6452857776
49017,Baracé,140863.76543209876
49018,Baugé-en-Anjou,216201.54398175032
49020,Beaucouzé,496273.4999322799
49021,Beaufort-en-Anjou,236234.65478342748
49022,Beaulieu-sur-Layon,422761.37362637365
49023,Beaupréau-en-Mauges,165348.9871131561
49026,Bécon-les-Granits,256157.49472312702
49027,Bégrolles-en-Mauges,152251.76967032967
49028,Béhuard,248805.26315789475
49029,Blaison-Saint-Sulpice,287366.6666666667
49030,Blou,196113.33519553073
49035,Bouchemaine,458311.250342772
49036,Bouillé-Ménard,128850.30232558139
49038,Bourg-l'Évêque,159679.35294117648
49041,Brain-sur-Allonnes,163336.5207453416
49045,La Breille-les-Pins,208114.63157894736
49048,Briollay,389529.5364509804
49050,Brissac Loire Aubance,259392.11089466087
49053,Brossay,153201.94736842104
49054,Candé,148891.64675324675
49055,Cantenay-Épinard,317609.1072115385
49056,Carbay,135544.18775510206
49057,Cernusson,157895.1219512195
49058,Les Cerqueux,157958.15514285714
49060,Bellevigne-les-Châteaux,190139.86347826087
49061,Challain-la-Potherie,134440.64179104476
49063,Chalonnes-sur-Loire,219854.4467917078
49064,Chambellay,221867.56756756757
49067,Chenillé-Champteussé,338110.31707317074
49068,Champtocé-sur-Loire,177849.80691011235
49069,Orée d'Anjou,195670.92027355623
49070,Chanteloup-les-Bois,160936.58163265305
49076,La Chapelle-Saint-Laud,216509.6489361702
49080,Les Hauts-d'Anjou,179663.5310376569
49082,Chaudefonds-sur-Layon,217393.06818181818
49086,Terranjou,205235.20795918367
49089,Chazé-sur-Argos,205107.43162921348
49090,Cheffes,194472.0810471204
49092,Chemillé-en-Anjou,168916.50526406927
49099,Cholet,213655.98977727076
49100,Cizay-la-Madeleine,159726.66666666666
49102,Cléré-sur-Layon,106381.375
49107,Cornillé-les-Caves,255753.54166666666
49109,Coron,139540.06446808513
49110,Corzé,226444.87539170508
49112,Le Coudray-Macouard,253755.5549132948
49113,Courchamps,171856.72413793104
49114,Courléon,122450.47619047618
49120,Denée,224818.6504761905
49121,Dénezé-sous-Doué,213824.60465116278
49123,Distré,291510.76422535215
49125,Doué-en-Anjou,183533.0240758294
49127,Durtal,149354.89929435484
49129,Écouflant,353767.2761417323
49130,Écuillé,246281.95054945056
49131,Épieds,177752.2409638554
49132,Étriché,179703.19266055047
49135,Feneu,298296.6628278689
49138,Les Bois d'Anjou,352307.9558139535
49140,Fontevraud-l'Abbaye,125531.75392670157
49155,Grez-Neuville,315715.1017142857
49160,Ingrandes-Le Fresne sur Loire,208620.8046875
49161,La Jaille-Yvon,611085.972972973
49163,Jarzé Villages,176878.4531407035
49167,Les Garennes sur Loire,346581.86928104574
49170,Juvardeil,247982.3432835821
49171,La Lande-Chasles,146652.63157894736
49174,Huillé-Lézigné,158100.12820512822
49176,Le Lion-d'Angers,281782.65884430177
49178,Loiré,203418.81308641974
49180,Longué-Jumelles,226644.35376146788
49182,Louresse-Rochemenier,214313.46153846153
49183,Val d'Erdre-Auxence,190295.4585689949
49188,Marcé,264221.39763636363
49192,Maulévrier,184293.44150943396
49193,Le May-sur-Èvre,147468.307593361
49194,Mazé-Milon,222224.13955531453
49195,Mazières-en-Mauges,218806.32488372095
49200,Longuenée-en-Anjou,271476.7225042301
49201,La Ménitré,213095.99078014184
49205,Miré,164797.95393442622
49209,Montigné-lès-Rairies,184497.1261111111
49211,Montilliers,158103.44827586206
49214,Montreuil-Juigné,281493.49366255145
49215,Montreuil-Bellay,250641.55378340368
49216,Montreuil-sur-Loir,310743.5064935065
49217,Montreuil-sur-Maine,333712.66280701756
49218,Montrevault-sur-Èvre,142814.91347781217
49219,Montsoreau,145802.28440366974
49220,Morannes sur Sarthe-Daumeray,147618.18711985688
49221,Mouliherne,132681.23325
49222,Mozé-sur-Louet,266602.2679425837
49223,Mûrs-Erigné,307545.4508819539
49224,Neuillé,172146.0092105263
49228,Noyant-Villages,116600.1515664691
49231,Nuaillé,192621.09891304348
49235,Parnay,192186.66666666666
49236,Passavant-sur-Layon,131093.5
49237,La Pellerine,108196.9696969697
49240,La Plaine,136169.84615384616
49241,Le Plessis-Grammoire,281300.1547169811
49244,Mauges-sur-Loire,197303.1668128528
49246,Les Ponts-de-Cé,315880.6923
49247,La Possonnière,334118.91696202534
49248,Ombrée d'Anjou,142282.14916212534
49253,Le Puy-Notre-Dame,139492.6125462963
49257,Les Rairies,187961.23644970416
49259,Rochefort-sur-Loire,213322.38103641456
49260,La Romagne,177467.56888392856
49261,Gennes-Val-de-Loire,206169.2181283422
49262,Rou-Marson,262046.57534246575
49266,Saint-Augustin-des-Bois,220054.92124183007
49267,Saint-Barthélemy-d'Anjou,311126.9311771058
49269,Saint-Christophe-du-Bois,235831.7480672269
49271,Saint-Clément-de-la-Place,216337.26086956522
49272,Saint-Clément-des-Levées,202724.77272727274
49278,Sainte-Gemmes-sur-Loire,316030.81756809336
49283,Saint-Georges-sur-Loire,244659.73532133678
49284,Saint-Germain-des-Prés,251579.44225352112
49288,Saint-Jean-de-la-Croix,185767.2068965517
49291,Saint-Just-sur-Dive,116826.10666666667
49292,Val-du-Layon,202697.0872817955
49294,Saint-Lambert-la-Potherie,338313.36438485805
49298,Saint-Léger-de-Linières,274261.4516111111
49299,Saint-Léger-sous-Cholet,233538.58371040723
49301,Sèvremoine,185282.213910695
49302,Saint-Macaire-du-Bois,141011.54352112676
49306,Saint-Martin-du-Fouilloux,325989.8506403941
49307,Loire-Authion,291740.04414055083
49308,Saint-Melaine-sur-Aubance,365824.0199638989
49310,Saint-Paul-du-Bois,97186.66
49311,Saint-Philbert-du-Peuple,151809.19796954314
49321,Saint-Sigismond,168827.53225806452
49323,Verrières-en-Anjou,467077.25232142856
49326,Sarrigné,231570.25862068965
49328,Saumur,210944.44373386865
49329,Savennières,339522.07573964493
49330,Sceaux-d'Anjou,188641.80575539568
49331,Segré-en-Anjou Bleu,231748.18533762058
49332,La Séguinière,231941.31407925408
49333,Seiches-sur-le-Loir,411022.0374449339
49334,Sermaise,141521.375
49336,Somloire,137980.11133858268
49338,Soulaines-sur-Aubance,359959.8586046511
49339,Soulaire-et-Bourg,249524.25806451612
49341,Souzay-Champigny,187647.8854385965
49343,La Tessoualle,227925.00071428574
49344,Thorigné-d'Anjou,246008.962147651
49345,Bellevigne-en-Layon,206325.57905660378
49347,Tiercé,247677.15604395606
49352,Toutlemonde,190520.87234042553
49353,Trélazé,1140165.6361087866
49355,Trémentines,180025.21452145214
49358,Turquant,140123.5
49359,Les Ulmes,197960.81395348837
49361,Varennes-sur-Loire,239972.86029411765
49362,Varrains,292957.6882926829
49364,Vaudelnay,189108.27659574468
49367,Erdre-en-Anjou,199055.63339622642
49368,Vernantes,138978.7170234987
49369,Vernoil-le-Fourrier,158238.04115226338
49370,Verrie,295521.2380952381
49371,Vezins,162106.0970464135
49373,Lys-Haut-Layon,159398.30125577812
49374,Villebernier,184065.8151658768
49377,Rives-du-Loir-en-Anjou,264228.65467265726
49378,Vivy,184954.5996590909
49381,Yzernay,165391.02897777778
50002,Agneaux,167810.87472140763
50003,Agon-Coutainville,372389.6852123552
50004,Airel,134507.77227722772
50006,Amigny,135811.4705882353
50008,Anctoville-sur-Boscq,284967.25
50013,Anneville-en-Saire,168426.75324675324
50016,Appeville,172430.8510638298
50019,Aucey-la-Plaine,137539.41444444444
50021,Audouville-la-Hubert,310681.8181818182
50022,Aumeville-Lestre,155233.33333333334
50023,Auvers,134746.0559090909
50024,Auxais,123038.33720930232
50025,Avranches,273416.98516002245
50026,Azeville,158642.85714285713
50027,Bacilly,189750.25271604938
50028,La Baleine,172463.872
50029,Barenton,92922.47142857143
50030,Barfleur,224755.9109589041
50031,Barneville-Carteret,272349.2925348837
50032,La Barre-de-Semilly,205381.92352631578
50033,Baubigny,219145.16129032258
50034,Baudre,178797.1403508772
50036,Baupte,126402.70588235294
50038,Beauchamps,123952.63157894737
50039,Beaucoudray,152288.70967741936
50040,Beauficel,171950.0
50041,La Hague,227897.5251004016
50042,Beauvoir,594692.1870967742
50044,Belval,159376.06666666668
50045,Benoîtville,228198.21739130435
50046,Bérigny,189888.90625
50048,Beslon,136329.53086419753
50049,Besneville,165374.32843373495
50050,Beuvrigny,112192.81116279069
50052,Beuzeville-la-Bastille,145536.76470588235
50054,Biéville,97720.93023255814
50055,Biniville,101194.54545454546
50058,Blainville-sur-Mer,250427.92027491407
50059,Blosville,172428.57142857142
50060,La Bloutière,144571.92105263157
50062,Boisyvon,100811.90476190476
50064,La Bonneville,152550.0
50066,Jullouville,284536.72745961824
50069,Bourguenolles,136389.61272727273
50070,Boutteville,233510.36363636365
50072,Brainville,168216.66666666666
50074,Brécey,139204.4121927711
50076,Bréhal,233124.57575718017
50077,Bretteville,281662.22543352604
50078,Bretteville-sur-Ay,194472.61538461538
50079,Breuville,274515.3846153846
50081,Bréville-sur-Mer,343908.64705882355
50082,Bricquebec-en-Cotentin,193800.75635817306
50083,Bricquebosq,193711.3818181818
50084,Bricqueville-la-Blouette,216618.17821782178
50085,Bricqueville-sur-Mer,212181.48105820105
50086,Brillevast,179315.9090909091
50087,Brix,203790.56417322834
50088,Brouains,145163.88888888888
50090,Buais-Les-Monts,148152.83076923076
50092,Cambernon,143950.84210526315
50093,Cametours,125551.3213483146
50094,Camprond,135062.66666666666
50095,Canisy,184755.05412371134
50096,Canteloup,193653.84615384616
50097,Canville-la-Rocque,151583.33333333334
50098,Carantilly,154317.1870967742
50099,Carentan-les-Marais,190972.34931562818
50101,Carneville,170707.1875
50102,Carolles,266654.33857142855
50105,Catteville,149967.39130434784
50106,Cavigny,129872.97101449275
50108,Céaux,189293.8765432099
50109,Cérences,166650.5130513595
50110,Cerisy-la-Forêt,192120.18378378378
50111,Cerisy-la-Salle,116193.02816901408
50112,La Chaise-Baudouin,133359.57988764043
50115,Le Grippon,194886.79245283018
50117,Champeaux,252363.92523364487
50118,Champrepus,431068.43155172415
50120,Chanteloup,196051.72413793104
50121,La Chapelle-Cécelin,164945.43859649124
50124,La Chapelle-Urée,183688.23529411765
50126,Chavoy,188401.66666666666
50129,Cherbourg-en-Cotentin,225319.06637299035
50130,Chérencé-le-Héron,136511.51401869158
50135,Clitourps,220325.25
50137,La Colombe,132706.6607142857
50138,Colomby,150543.92405063292
50139,Condé-sur-Vire,149402.89464285714
50142,Vicq-sur-Mer,174184.39219895288
50143,Coudeville-sur-Mer,230810.58163120568
50144,Coulouvray-Boisbenâtre,99853.25217391305
50145,Courcy,206891.10975609755
50146,Courtils,290579.0525
50147,Coutances,175971.61730471082
50148,Couvains,203682.28425196852
50149,Couville,226743.30056179775
50150,Crasville,128535.71428571429
50151,Créances,170771.7116049383
50152,Les Cresnays,101242.1875
50155,Crollon,160808.1081081081
50156,Crosville-sur-Douve,152708.92307692306
50158,Cuves,97667.95
50159,Dangy,133618.9655172414
50161,Le Dézert,198118.39585798816
50162,Digosville,237604.5733142857
50164,Domjean,197091.96426229508
50165,Donville-les-Bains,457042.8134330484
50166,Doville,106688.88888888889
50167,Dragey-Ronthon,203456.75675675675
50168,Ducey-Les Chéris,238582.86753148615
50169,Écausseville,107000.0
50172,Émondeville,153835.9090909091
50174,Équilly,170884.68
50175,Éroudeville,391034.0425531915
50176,L'Étang-Bertrand,189651.26086956522
50177,Étienville,128850.0
50178,Fermanville,228410.65964125562
50181,Feugères,188398.25380952383
50182,La Feuillie,102710.84337349398
50183,Fierville-les-Mines,143246.04938271604
50184,Flamanville,176771.50260416666
50185,Fleury,173588.7547368421
50186,Flottemanville,152764.70588235295
50188,Folligny,170255.45454545456
50190,Fontenay-sur-Mer,245921.53846153847
50192,Fourneaux,145653.68421052632
50193,Le Fresne-Poret,86270.12195121951
50194,Fresville,193006.3088235294
50195,Gathemo,191236.0
50196,Gatteville-le-Phare,246889.56302521008
50197,Gavray-sur-Sienne,133394.49863760217
50198,Geffosses,180813.5593220339
50199,Genêts,189316.4325714286
50200,Ger,98837.79
50205,La Godefroy,166444.44444444444
50207,Golleville,192444.44444444444
50208,Gonfreville,125082.03703703704
50209,Gonneville-Le Theil,191738.22935779818
50210,Gorges,116698.65979381443
50214,Gouvets,132407.35483870967
50215,Gouville-sur-Mer,222472.87991652754
50216,Graignes-Mesnil-Angot,127102.85870056496
50217,Le Grand-Celland,112440.99290780142
50218,Granville,278768.84857142856
50219,Gratot,204614.36255813952
50221,Grimesnil,92041.0
50222,Grosville,186552.0
50225,Le Guislain,103108.0
50227,Le Ham,124290.0
50228,Hambye,134754.3850612245
50229,Hamelin,108236.07142857143
50230,Hardinvast,264997.7303703704
50231,Hauteville-sur-Mer,243649.193877551
50232,Hauteville-la-Guichard,116257.2131147541
50233,Hautteville-Bocage,178229.0625
50234,La Haye-Bellefond,129320.0
50235,La Haye-d'Ectot,265328.0
50236,La Haye,186585.8831693989
50237,La Haye-Pesnel,123793.91651898733
50238,Héauville,271864.9126153846
50239,Thèreval,158481.20377551022
50240,Helleville,202063.68421052632
50241,Hémevez,175255.55555555556
50243,Heugueville-sur-Sienne,223821.8018018018
50246,Hiesville,369043.61904761905
50247,Hocquigny,186782.60869565216
50251,Huberville,224651.53846153847
50252,Hudimesnil,223757.0128205128
50253,Huisnes-sur-Mer,195380.33333333334
50256,Isigny-le-Buat,140523.58849449205
50258,Joganville,137531.81818181818
50259,Juilley,216348.27719999998
50260,Juvigny les Vallées,95686.68728522336
50261,Lamberville,176529.41176470587
50262,La Lande-d'Airou,148181.86813186813
50263,Lapenty,107314.67532467532
50265,Laulne,132811.38636363635
50266,Lengronne,147581.3253012048
50267,Lessay,166787.47258485638
50268,Lestre,152332.6923076923
50269,Liesville-sur-Douve,187945.83333333334
50270,Lieusaint,191574.8275862069
50271,Lingeard,138987.1
50272,Lingreville,195783.34523809524
50273,Montsenelle,147881.9011406844
50274,Les Loges-Marchis,136058.2554112554
50275,Les Loges-sur-Brécey,49685.69696969697
50276,Lolif,154102.50980392157
50277,Longueville,261583.71113636362
50278,Le Loreur,129287.42105263157
50279,Le Lorey,154807.97297297296
50281,La Lucerne-d'Outremer,183558.91989583333
50282,Le Luot,133166.66666666666
50283,La Luzerne,122250.0
50285,Magneville,175956.82926829267
50288,Marcey-les-Grèves,257671.6560509554
50289,Marchésieux,160828.23152380952
50290,Marcilly,123854.69696969698
50291,Margueray,93891.9827586207
50292,Marigny-Le-Lozon,150909.64538461537
50294,Martinvast,539709.1511627907
50295,Maupertuis,165203.9642857143
50296,Maupertus-sur-Mer,2661685.714285714
50297,La Meauffe,448259.7191780822
50298,Méautis,176333.0492929293
50299,Le Mesnil,169476.7857142857
50300,Le Mesnil-Adelée,111665.046875
50302,Le Mesnil-Amey,135839.2857142857
50304,Le Mesnil-Aubert,124936.05633802817
50305,Le Mesnil-au-Val,203035.5357142857
50310,Le Mesnil-Eury,154445.0465116279
50311,Le Mesnil-Garnier,196164.24242424243
50312,Le Mesnil-Gilbert,143294.89583333334
50315,Le Mesnillard,94397.45762711864
50317,Le Mesnil-Ozenne,176521.05263157896
50321,Le Mesnil-Rouxelin,207161.37470588236
50324,Le Mesnil-Véneron,187281.46426229508
50326,Le Mesnil-Villeman,155550.42372881356
50327,La Meurdraquière,160266.33333333334
50328,Millières,143659.2441860465
50332,Les Moitiers-d'Allonne,242550.91836734695
50334,Montabot,112646.37681159421
50335,Montaigu-la-Brisette,177883.58208955225
50336,Montaigu-les-Bois,170022.90322580645
50338,Montbray,316919.4
50340,Montcuit,148490.85714285713
50341,Montebourg,142539.95575221238
50342,Montfarville,252693.89932885906
50345,Monthuchon,248993.75
50347,Montjoie-Saint-Martin,167083.90509803922
50349,Montmartin-sur-Mer,233135.45832752614
50350,Montpinchon,180046.51898734178
50351,Montrabot,136100.0
50352,Montreuil-sur-Lozon,119517.91666666667
50353,Le Mont-Saint-Michel,160000.72
50356,Moon-sur-Elle,173418.08
50357,Morigny,107695.67567567568
50359,Mortain-Bocage,121585.57258644537
50360,Morville,179158.33357142858
50361,La Mouche,155665.5172413793
50362,Moulines,123860.63829787234
50363,Moyon Villages,153185.40271493213
50364,Muneville-le-Bingard,138340.62711864407
50365,Muneville-sur-Mer,211364.26111111112
50368,Nay,217158.5575
50369,Négreville,179166.77570093458
50370,Néhou,139784.74576271186
50371,Le Neufbourg,103871.94444444444
50372,Neufmesnil,464185.67619047617
50373,Neuville-au-Plain,355185.5172413793
50374,Neuville-en-Beaumont,115760.0
50376,Nicorps,205601.3725490196
50378,Notre-Dame-de-Cenilly,125294.32710280374
50379,Notre-Dame-de-Livoye,122682.85714285714
50382,Nouainville,260518.0
50384,Octeville-l'Avenel,151633.7142857143
50387,Orglandes,144155.75
50388,Orval sur Sienne,202331.13397129186
50389,Ouville,159041.86046511628
50390,Ozeville,132632.35294117648
50391,Grandparigny,134709.81542168674
50393,Percy-en-Normandie,138349.38701754386
50394,Périers,118145.30167064439
50395,La Pernelle,214494.2857142857
50397,Perriers-en-Beauficel,125998.84955752212
50398,Le Perron,204289.47368421053
50399,Le Petit-Celland,96135.85365853658
50400,Picauville,148697.47647849462
50401,Pierreville,215104.96350364963
50402,Les Pieux,242680.04192691031
50403,Pirou,175273.65155015196
50405,Le Plessis-Lastelle,260302.77464788733
50407,Poilley,265572.90391666663
50408,Pontaubault,140976.12580645163
50409,Pont-Hébert,159951.83798387097
50410,Pontorson,184474.34109074244
50411,Ponts,177355.58837606836
50412,Port-Bail-sur-Mer,208236.7440381558
50413,Précey,124551.03225806452
50417,Quettehou,191735.90138138138
50419,Quettreville-sur-Sienne,195146.0987202925
50420,Quibou,141478.46153846153
50421,Quinéville,195944.69181818183
50422,Raids,135789.0
50423,Rampan,1291013.319148936
50425,Rauville-la-Bigot,168548.5472972973
50426,Rauville-la-Place,137668.8
50428,Reffuveille,88526.71428571429
50429,Regnéville-sur-Mer,245757.7947928994
50430,Reigneville-Bocage,205350.0
50431,Remilly Les Marais,147956.3281733746
50433,Réville,261714.77048128343
50435,Rocheville,168564.0579710145
50436,Romagny Fontenay,109496.49457875457
50437,Roncey,140990.64077669903
50442,Le Rozel,322383.2202439024
50443,Sacey,101148.78048780488
50444,Saint-Amand-Villages,189663.35825065273
50445,Saint-André-de-Bohon,115182.38532110091
50446,Saint-André-de-l'Épine,141231.37096774194
50447,Saint-Aubin-des-Préaux,295508.46153846156
50448,Saint-Aubin-de-Terregatte,127960.80582524271
50450,Saint-Barthélemy,120131.57894736843
50451,Saint-Brice,193277.80952380953
50452,Saint-Brice-de-Landelles,121300.68965517242
50453,Sainte-Cécile,204065.75675675675
50454,Saint-Christophe-du-Foc,230007.5
50455,Saint-Clair-sur-l'Elle,163304.56109243698
50456,Saint-Clément-Rancoudray,104365.35576923077
50457,Sainte-Colombe,157134.4705882353
50461,Saint-Cyr,216266.66666666666
50462,Saint-Cyr-du-Bailleul,71833.58836734694
50463,Saint-Denis-le-Gast,120723.17307692308
50464,Saint-Denis-le-Vêtu,137027.39753623187
50467,Saint-Floxel,197627.1739130435
50468,Saint-Fromond,126660.31824561405
50469,Sainte-Geneviève,171108.28
50471,Saint-Georges-de-la-Rivière,165149.74683544305
50472,Saint-Georges-de-Livoye,137431.0344827586
50473,Saint-Georges-d'Elle,185047.14247933883
50474,Saint-Georges-de-Rouelley,73885.94117647059
50475,Saint-Georges-Montcocq,182291.818
50476,Saint-Germain-d'Elle,120527.78571428571
50478,Saint-Germain-de-Tournebut,254317.91044776118
50479,Saint-Germain-de-Varreville,156211.36363636365
50480,Saint-Germain-le-Gaillard,226127.03092783506
50481,Saint-Germain-sur-Ay,205848.83516483515
50482,Saint-Germain-sur-Sèves,130465.76923076923
50483,Saint-Gilles,197290.07352941178
50484,Saint-Hilaire-du-Harcouët,139058.64451261077
50486,Saint-Jacques-de-Néhou,131732.28125
50487,Saint-James,190357.14935079726
50488,Saint-Jean-de-Daye,153554.9043478261
50489,Saint-Jean-de-la-Haize,153202.5641025641
50490,Saint-Jean-de-la-Rivière,254580.7791549296
50491,Saint-Jean-de-Savigny,158584.8923076923
50492,Saint-Jean-d'Elle,175161.18644067796
50493,Saint-Jean-des-Champs,202610.15962441315
50495,Saint-Jean-du-Corail-des-Bois,151777.77777777778
50496,Saint-Jean-le-Thomas,247637.5975609756
50498,Saint-Joseph,201691.37362637362
50499,Saint-Laurent-de-Cuves,117786.27118644067
50500,Saint-Laurent-de-Terregatte,119317.98397959184
50502,Saint-Lô,167888.91153228123
50504,Saint-Louet-sur-Vire,141377.93103448275
50505,Saint-Loup,192995.8116037736
50506,Saint-Malo-de-la-Lande,212273.4375
50507,Saint-Marcouf,248145.84745762713
50509,Sainte-Marie-du-Mont,226216.98633093527
50510,Saint-Martin-d'Aubigny,166235.76974025974
50511,Saint-Martin-d'Audouville,198140.14285714287
50512,Saint-Martin-de-Bonfossé,191392.80220338985
50513,Saint-Martin-de-Cenilly,116210.43478260869
50514,Chaulieu,136957.17575757575
50517,Saint-Martin-de-Varreville,220707.5
50518,Saint-Martin-le-Bouillant,136587.11656441717
50519,Saint-Martin-le-Gréard,228859.225
50521,Saint-Maur-des-Bois,138625.7142857143
50522,Saint-Maurice-en-Cotentin,213928.33333333334
50523,Sainte-Mère-Église,195858.25468694099
50525,Saint-Michel-de-Montjoie,276992.7638888889
50528,Saint-Nicolas-de-Pierrepont,169639.4670967742
50529,Saint-Nicolas-des-Bois,218300.66666666666
50531,Saint-Ovin,106709.25139664805
50532,Saint-Pair-sur-Mer,275545.3400318471
50533,Saint-Patrice-de-Claids,100951.85185185185
50535,Le Parc,241883.55793478258
50536,Saint-Pierre-d'Arthéglise,195321.875
50537,Saint-Pierre-de-Coutances,281223.4126190476
50538,Saint-Pierre-de-Semilly,183996.42857142858
50539,Saint-Pierre-Église,160528.311827957
50540,Saint-Pierre-Langers,276392.8917272727
50541,Saint-Planchers,223807.83308056873
50542,Saint-Pois,119955.78125
50543,Saint-Quentin-sur-le-Homme,184532.7156185567
50546,Bourgvallées,159714.74304347826
50548,Saint-Sauveur-de-Pierrepont,107496.85416666667
50549,Saint-Sauveur-la-Pommeraye,245291.68246153844
50550,Saint-Sauveur-Villages,149732.8493635078
50551,Saint-Sauveur-le-Vicomte,145307.27536231885
50552,Saint-Sébastien-de-Raids,131951.63043478262
50553,Saint-Senier-de-Beuvron,374480.23182795703
50554,Saint-Senier-sous-Avranches,213368.12754491015
50556,Sainte-Suzanne-sur-Vire,173745.46626373625
50562,Saint-Vaast-la-Hougue,225049.04927884616
50563,Saint-Vigor-des-Monts,162650.81903846154
50564,Terre-et-Marais,137537.1653097345
50565,Sartilly-Baie-Bocage,262272.9104803493
50567,Saussemesnil,207880.868
50568,Saussey,155674.84848484848
50569,Savigny,151868.25396825396
50570,Savigny-le-Vieux,138103.14285714287
